analysis_category,date_value,cve_count,activity_classification
DAILY_TREND,2025-02-12T09:22:52.193Z,1,Normal
DAILY_TREND,2025-02-12T09:22:51.835Z,1,Normal
DAILY_TREND,2025-02-12T09:22:51.462Z,1,Normal
DAILY_TREND,2025-02-12T09:22:51.087Z,1,Normal
DAILY_TREND,2025-02-12T09:22:50.728Z,1,Normal
DAILY_TREND,2025-02-12T09:22:50.362Z,1,Normal
DAILY_TREND,2025-02-12T09:22:49.896Z,1,Normal
DAILY_TREND,2025-02-12T09:22:49.514Z,1,Normal
DAILY_TREND,2025-02-12T09:22:49.131Z,1,Normal
DAILY_TREND,2025-02-12T09:22:48.715Z,1,Normal
DAILY_TREND,2025-02-12T09:22:47.776Z,1,Normal
DAILY_TREND,2025-02-12T08:25:43.462Z,1,Normal
DAILY_TREND,2025-02-12T08:25:42.626Z,1,Normal
DAILY_TREND,2025-02-12T07:35:39.178Z,1,Normal
DAILY_TREND,2025-02-12T07:35:38.339Z,1,Normal
DAILY_TREND,2025-02-12T05:28:40.901Z,1,Normal
DAILY_TREND,2025-02-12T05:28:40.506Z,1,Normal
DAILY_TREND,2025-02-12T05:28:40.090Z,1,Normal
DAILY_TREND,2025-02-12T05:28:39.530Z,1,Normal
DAILY_TREND,2025-02-12T04:22:17.109Z,1,Normal
DAILY_TREND,2025-02-12T04:22:16.769Z,1,Normal
DAILY_TREND,2025-02-12T04:22:16.398Z,1,Normal
DAILY_TREND,2025-02-12T04:22:16.026Z,1,Normal
DAILY_TREND,2025-02-12T04:22:15.681Z,1,Normal
DAILY_TREND,2025-02-12T04:22:15.326Z,1,Normal
DAILY_TREND,2025-02-12T04:22:14.942Z,1,Normal
DAILY_TREND,2025-02-12T04:22:14.584Z,1,Normal
DAILY_TREND,2025-02-12T04:22:14.170Z,1,Normal
DAILY_TREND,2025-02-12T04:22:13.636Z,1,Normal
DAILY_TREND,2025-02-12T03:21:40.065Z,1,Normal
DAILY_TREND,2025-02-12T03:21:39.621Z,1,Normal
DAILY_TREND,2025-02-12T03:21:39.225Z,1,Normal
DAILY_TREND,2025-02-12T03:21:37.408Z,1,Normal
DAILY_TREND,2025-02-12T03:21:36.747Z,1,Normal
DAILY_TREND,2025-02-12T01:32:19.555Z,1,Normal
DAILY_TREND,2025-02-12T01:20:38.597Z,1,Normal
DAILY_TREND,2025-02-12T00:39:32.321Z,1,Normal
DAILY_TREND,2025-02-12T00:12:33.361Z,1,Normal
DAILY_TREND,2025-02-12T00:11:14.053Z,1,Normal
DAILY_TREND,2025-02-12T00:10:35.133Z,1,Normal
DAILY_TREND,2025-02-12T00:09:53.430Z,1,Normal
DAILY_TREND,2025-02-12T00:01:00.419Z,1,Normal
DAILY_TREND,2025-02-12T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-11T23:45:41.260Z,1,Normal
DAILY_TREND,2025-02-11T21:50:29.138Z,1,Normal
DAILY_TREND,2025-02-11T20:52:24.110Z,1,Normal
DAILY_TREND,2025-02-11T20:39:03.746Z,1,Normal
DAILY_TREND,2025-02-11T20:18:50.402Z,1,Normal
DAILY_TREND,2025-02-11T19:56:25.414Z,1,Normal
DAILY_TREND,2025-02-11T19:25:23.970Z,1,Normal
DAILY_TREND,2025-02-11T19:24:55.823Z,1,Normal
DAILY_TREND,2025-02-11T19:24:42.751Z,1,Normal
DAILY_TREND,2025-02-11T19:24:26.785Z,1,Normal
DAILY_TREND,2025-02-11T19:24:15.196Z,1,Normal
DAILY_TREND,2025-02-11T19:23:53.715Z,1,Normal
DAILY_TREND,2025-02-11T16:59:12.902Z,1,Normal
DAILY_TREND,2025-02-11T16:57:07.799Z,1,Normal
DAILY_TREND,2025-02-11T16:09:12.668Z,1,Normal
DAILY_TREND,2025-02-11T16:09:12.324Z,1,Normal
DAILY_TREND,2025-02-11T16:09:07.423Z,1,Normal
DAILY_TREND,2025-02-11T16:09:07.321Z,1,Normal
DAILY_TREND,2025-02-11T16:09:06.665Z,1,Normal
DAILY_TREND,2025-02-11T16:09:04.155Z,1,Normal
DAILY_TREND,2025-02-11T16:09:03.258Z,1,Normal
DAILY_TREND,2025-02-11T16:09:02.911Z,1,Normal
DAILY_TREND,2025-02-11T16:09:02.843Z,1,Normal
DAILY_TREND,2025-02-11T16:09:01.588Z,1,Normal
DAILY_TREND,2025-02-11T16:09:00.587Z,1,Normal
DAILY_TREND,2025-02-11T16:09:00.303Z,1,Normal
DAILY_TREND,2025-02-11T15:59:36.719Z,1,Normal
DAILY_TREND,2025-02-11T15:26:57.315Z,1,Normal
DAILY_TREND,2025-02-11T15:26:32.029Z,1,Normal
DAILY_TREND,2025-02-11T15:25:49.528Z,1,Normal
DAILY_TREND,2025-02-11T15:22:15.945Z,1,Normal
DAILY_TREND,2025-02-11T15:21:18.279Z,1,Normal
DAILY_TREND,2025-02-11T15:20:46.680Z,1,Normal
DAILY_TREND,2025-02-11T15:19:11.855Z,1,Normal
DAILY_TREND,2025-02-11T15:18:49.425Z,1,Normal
DAILY_TREND,2025-02-11T15:00:11.196Z,1,Normal
DAILY_TREND,2025-02-11T12:42:11.882Z,1,Normal
DAILY_TREND,2025-02-11T11:10:03.593Z,1,Normal
DAILY_TREND,2025-02-11T10:29:01.530Z,1,Normal
DAILY_TREND,2025-02-11T10:29:00.200Z,1,Normal
DAILY_TREND,2025-02-11T10:28:58.684Z,1,Normal
DAILY_TREND,2025-02-11T10:28:56.961Z,1,Normal
DAILY_TREND,2025-02-11T10:28:55.428Z,1,Normal
DAILY_TREND,2025-02-11T10:28:52.039Z,1,Normal
DAILY_TREND,2025-02-11T10:28:44.675Z,1,Normal
DAILY_TREND,2025-02-11T10:28:33.403Z,1,Normal
DAILY_TREND,2025-02-11T07:30:21.846Z,1,Normal
DAILY_TREND,2025-02-11T07:25:02.977Z,1,Normal
DAILY_TREND,2025-02-11T07:21:17.835Z,1,Normal
DAILY_TREND,2025-02-11T07:19:21.975Z,1,Normal
DAILY_TREND,2025-02-11T07:17:05.645Z,1,Normal
DAILY_TREND,2025-02-11T07:13:05.768Z,1,Normal
DAILY_TREND,2025-02-11T06:00:03.096Z,1,Normal
DAILY_TREND,2025-02-11T06:00:02.820Z,1,Normal
DAILY_TREND,2025-02-11T06:00:02.448Z,1,Normal
DAILY_TREND,2025-02-11T04:21:22.020Z,1,Normal
DAILY_TREND,2025-02-11T00:00:00.000Z,2,Normal
DAILY_TREND,2025-02-10T18:53:04.561Z,1,Normal
DAILY_TREND,2025-02-10T18:50:27.106Z,1,Normal
DAILY_TREND,2025-02-10T18:50:01.038Z,1,Normal
DAILY_TREND,2025-02-10T18:42:44.686Z,1,Normal
DAILY_TREND,2025-02-10T18:42:37.887Z,1,Normal
DAILY_TREND,2025-02-10T18:09:24.906Z,1,Normal
DAILY_TREND,2025-02-10T18:09:24.079Z,1,Normal
DAILY_TREND,2025-02-10T15:58:42.107Z,1,Normal
DAILY_TREND,2025-02-10T15:28:10.328Z,1,Normal
DAILY_TREND,2025-02-10T15:28:03.193Z,1,Normal
DAILY_TREND,2025-02-10T15:27:46.732Z,1,Normal
DAILY_TREND,2025-02-10T15:02:58.369Z,1,Normal
DAILY_TREND,2025-02-10T13:55:29.155Z,1,Normal
DAILY_TREND,2025-02-10T12:46:27.511Z,1,Normal
DAILY_TREND,2025-02-10T12:45:35.339Z,1,Normal
DAILY_TREND,2025-02-10T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-09T11:37:23.906Z,1,Normal
DAILY_TREND,2025-02-09T04:22:15.271Z,1,Normal
DAILY_TREND,2025-02-08T16:15:40.041Z,1,Normal
DAILY_TREND,2025-02-08T12:21:37.492Z,1,Normal
DAILY_TREND,2025-02-07T22:23:04.109Z,1,Normal
DAILY_TREND,2025-02-07T16:21:20.564Z,1,Normal
DAILY_TREND,2025-02-07T15:21:05.450Z,1,Normal
DAILY_TREND,2025-02-07T15:21:05.068Z,1,Normal
DAILY_TREND,2025-02-07T15:21:04.505Z,1,Normal
DAILY_TREND,2025-02-07T14:12:41.757Z,1,Normal
DAILY_TREND,2025-02-07T06:59:57.552Z,1,Normal
DAILY_TREND,2025-02-07T06:00:06.954Z,1,Normal
DAILY_TREND,2025-02-07T06:00:03.665Z,1,Normal
DAILY_TREND,2025-02-07T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-06T20:30:45.432Z,1,Normal
DAILY_TREND,2025-02-06T20:29:04.129Z,1,Normal
DAILY_TREND,2025-02-06T19:27:39.422Z,1,Normal
DAILY_TREND,2025-02-06T19:10:40.660Z,1,Normal
DAILY_TREND,2025-02-06T19:10:03.820Z,1,Normal
DAILY_TREND,2025-02-06T19:09:38.176Z,1,Normal
DAILY_TREND,2025-02-06T19:09:06.798Z,1,Normal
DAILY_TREND,2025-02-06T16:47:29.134Z,1,Normal
DAILY_TREND,2025-02-06T16:47:28.385Z,1,Normal
DAILY_TREND,2025-02-06T16:13:08.173Z,1,Normal
DAILY_TREND,2025-02-06T13:46:11.824Z,1,Normal
DAILY_TREND,2025-02-06T12:34:43.361Z,1,Normal
DAILY_TREND,2025-02-06T12:33:50.291Z,1,Normal
DAILY_TREND,2025-02-06T12:32:39.794Z,1,Normal
DAILY_TREND,2025-02-06T12:31:09.281Z,1,Normal
DAILY_TREND,2025-02-06T12:29:41.313Z,1,Normal
DAILY_TREND,2025-02-06T12:27:58.753Z,1,Normal
DAILY_TREND,2025-02-06T12:27:07.878Z,1,Normal
DAILY_TREND,2025-02-06T12:26:10.611Z,1,Normal
DAILY_TREND,2025-02-06T12:25:22.348Z,1,Normal
DAILY_TREND,2025-02-06T12:23:41.778Z,1,Normal
DAILY_TREND,2025-02-06T11:22:38.260Z,1,Normal
DAILY_TREND,2025-02-06T11:21:12.417Z,1,Normal
DAILY_TREND,2025-02-06T06:53:40.819Z,1,Normal
DAILY_TREND,2025-02-06T04:12:30.615Z,1,Normal
DAILY_TREND,2025-02-06T00:15:03.488Z,1,Normal
DAILY_TREND,2025-02-06T00:10:32.792Z,1,Normal
DAILY_TREND,2025-02-06T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-05T23:55:30.158Z,1,Normal
DAILY_TREND,2025-02-05T23:50:19.372Z,1,Normal
DAILY_TREND,2025-02-05T23:48:23.728Z,1,Normal
DAILY_TREND,2025-02-05T23:46:03.030Z,1,Normal
DAILY_TREND,2025-02-05T23:41:38.862Z,1,Normal
DAILY_TREND,2025-02-05T23:40:00.980Z,1,Normal
DAILY_TREND,2025-02-05T23:35:59.093Z,1,Normal
DAILY_TREND,2025-02-05T23:33:12.187Z,1,Normal
DAILY_TREND,2025-02-05T23:26:50.609Z,1,Normal
DAILY_TREND,2025-02-05T23:01:29.837Z,1,Normal
DAILY_TREND,2025-02-05T22:58:39.405Z,1,Normal
DAILY_TREND,2025-02-05T22:55:49.472Z,1,Normal
DAILY_TREND,2025-02-05T22:53:15.182Z,1,Normal
DAILY_TREND,2025-02-05T22:49:18.237Z,1,Normal
DAILY_TREND,2025-02-05T22:43:49.501Z,1,Normal
DAILY_TREND,2025-02-05T22:30:35.881Z,1,Normal
DAILY_TREND,2025-02-05T18:02:29.175Z,1,Normal
DAILY_TREND,2025-02-05T18:02:03.882Z,1,Normal
DAILY_TREND,2025-02-05T18:01:31.031Z,1,Normal
DAILY_TREND,2025-02-05T18:01:02.522Z,1,Normal
DAILY_TREND,2025-02-05T18:00:34.542Z,1,Normal
DAILY_TREND,2025-02-05T17:37:33.876Z,1,Normal
DAILY_TREND,2025-02-05T17:36:33.199Z,1,Normal
DAILY_TREND,2025-02-05T15:31:23.063Z,1,Normal
DAILY_TREND,2025-02-05T15:11:01.319Z,1,Normal
DAILY_TREND,2025-02-05T12:40:15.257Z,1,Normal
DAILY_TREND,2025-02-05T12:21:10.806Z,1,Normal
DAILY_TREND,2025-02-05T12:02:27.929Z,1,Normal
DAILY_TREND,2025-02-05T11:30:05.572Z,1,Normal
DAILY_TREND,2025-02-05T11:28:32.866Z,1,Normal
DAILY_TREND,2025-02-05T11:22:17.219Z,1,Normal
DAILY_TREND,2025-02-05T10:58:33.935Z,1,Normal
DAILY_TREND,2025-02-05T10:31:06.106Z,1,Normal
DAILY_TREND,2025-02-05T10:30:51.252Z,1,Normal
DAILY_TREND,2025-02-05T10:02:22.677Z,1,Normal
DAILY_TREND,2025-02-05T09:46:46.182Z,1,Normal
DAILY_TREND,2025-02-05T05:22:32.025Z,1,Normal
DAILY_TREND,2025-02-05T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-04T23:40:25.748Z,1,Normal
DAILY_TREND,2025-02-04T23:40:14.380Z,1,Normal
DAILY_TREND,2025-02-04T23:40:11.267Z,1,Normal
DAILY_TREND,2025-02-04T23:40:07.362Z,1,Normal
DAILY_TREND,2025-02-04T23:39:53.628Z,1,Normal
DAILY_TREND,2025-02-04T22:17:33.319Z,1,Normal
DAILY_TREND,2025-02-04T22:12:39.209Z,1,Normal
DAILY_TREND,2025-02-04T22:04:00.315Z,1,Normal
DAILY_TREND,2025-02-04T22:02:19.226Z,1,Normal
DAILY_TREND,2025-02-04T21:27:27.804Z,1,Normal
DAILY_TREND,2025-02-04T21:18:19.591Z,1,Normal
DAILY_TREND,2025-02-04T21:16:42.089Z,1,Normal
DAILY_TREND,2025-02-04T21:12:23.126Z,1,Normal
DAILY_TREND,2025-02-04T21:01:59.746Z,1,Normal
DAILY_TREND,2025-02-04T20:59:13.464Z,1,Normal
DAILY_TREND,2025-02-04T20:55:17.223Z,1,Normal
DAILY_TREND,2025-02-04T20:40:08.652Z,1,Normal
DAILY_TREND,2025-02-04T20:38:34.306Z,1,Normal
DAILY_TREND,2025-02-04T20:37:49.166Z,1,Normal
DAILY_TREND,2025-02-04T20:37:13.537Z,1,Normal
DAILY_TREND,2025-02-04T20:36:10.138Z,1,Normal
DAILY_TREND,2025-02-04T18:19:52.467Z,1,Normal
DAILY_TREND,2025-02-04T17:34:12.764Z,1,Normal
DAILY_TREND,2025-02-04T14:58:03.363Z,1,Normal
DAILY_TREND,2025-02-04T14:47:40.214Z,1,Normal
DAILY_TREND,2025-02-04T14:34:00.370Z,1,Normal
DAILY_TREND,2025-02-04T13:34:11.029Z,1,Normal
DAILY_TREND,2025-02-04T12:22:21.237Z,1,Normal
DAILY_TREND,2025-02-04T10:19:44.109Z,1,Normal
DAILY_TREND,2025-02-04T10:02:48.018Z,1,Normal
DAILY_TREND,2025-02-04T09:55:38.908Z,1,Normal
DAILY_TREND,2025-02-04T09:21:08.270Z,1,Normal
DAILY_TREND,2025-02-04T09:21:07.903Z,1,Normal
DAILY_TREND,2025-02-04T09:21:07.539Z,1,Normal
DAILY_TREND,2025-02-04T09:21:06.951Z,1,Normal
DAILY_TREND,2025-02-04T08:21:07.076Z,1,Normal
DAILY_TREND,2025-02-04T08:02:02.414Z,1,Normal
DAILY_TREND,2025-02-04T08:00:51.373Z,1,Normal
DAILY_TREND,2025-02-04T07:59:26.354Z,1,Normal
DAILY_TREND,2025-02-04T07:21:00.853Z,1,Normal
DAILY_TREND,2025-02-04T07:21:00.282Z,1,Normal
DAILY_TREND,2025-02-04T06:41:53.947Z,1,Normal
DAILY_TREND,2025-02-04T06:41:53.233Z,1,Normal
DAILY_TREND,2025-02-04T06:00:10.855Z,1,Normal
DAILY_TREND,2025-02-04T06:00:10.352Z,1,Normal
DAILY_TREND,2025-02-04T06:00:09.884Z,1,Normal
DAILY_TREND,2025-02-04T06:00:09.485Z,1,Normal
DAILY_TREND,2025-02-04T06:00:09.212Z,1,Normal
DAILY_TREND,2025-02-04T06:00:08.869Z,1,Normal
DAILY_TREND,2025-02-04T06:00:08.250Z,1,Normal
DAILY_TREND,2025-02-04T06:00:03.948Z,1,Normal
DAILY_TREND,2025-02-04T06:00:03.687Z,1,Normal
DAILY_TREND,2025-02-04T06:00:02.307Z,1,Normal
DAILY_TREND,2025-02-04T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-03T21:35:46.430Z,1,Normal
DAILY_TREND,2025-02-03T21:34:06.742Z,1,Normal
DAILY_TREND,2025-02-03T19:23:52.125Z,1,Normal
DAILY_TREND,2025-02-03T19:22:49.632Z,1,Normal
DAILY_TREND,2025-02-03T19:22:49.151Z,1,Normal
DAILY_TREND,2025-02-03T19:22:48.750Z,1,Normal
DAILY_TREND,2025-02-03T19:22:43.870Z,1,Normal
DAILY_TREND,2025-02-03T18:52:16.942Z,1,Normal
DAILY_TREND,2025-02-03T17:24:01.185Z,1,Normal
DAILY_TREND,2025-02-03T16:51:41.704Z,1,Normal
DAILY_TREND,2025-02-03T16:51:40.415Z,1,Normal
DAILY_TREND,2025-02-03T16:51:39.200Z,1,Normal
DAILY_TREND,2025-02-03T16:51:37.966Z,1,Normal
DAILY_TREND,2025-02-03T16:51:36.782Z,1,Normal
DAILY_TREND,2025-02-03T16:51:35.589Z,1,Normal
DAILY_TREND,2025-02-03T16:51:34.352Z,1,Normal
DAILY_TREND,2025-02-03T16:51:33.100Z,1,Normal
DAILY_TREND,2025-02-03T16:51:31.898Z,1,Normal
DAILY_TREND,2025-02-03T16:51:30.678Z,1,Normal
DAILY_TREND,2025-02-03T16:51:29.474Z,1,Normal
DAILY_TREND,2025-02-03T16:51:28.301Z,1,Normal
DAILY_TREND,2025-02-03T16:51:27.070Z,1,Normal
DAILY_TREND,2025-02-03T16:51:25.844Z,1,Normal
DAILY_TREND,2025-02-03T16:51:24.662Z,1,Normal
DAILY_TREND,2025-02-03T16:51:23.408Z,1,Normal
DAILY_TREND,2025-02-03T16:51:22.205Z,1,Normal
DAILY_TREND,2025-02-03T16:51:20.964Z,1,Normal
DAILY_TREND,2025-02-03T16:51:19.757Z,1,Normal
DAILY_TREND,2025-02-03T16:51:18.469Z,1,Normal
DAILY_TREND,2025-02-03T16:51:17.232Z,1,Normal
DAILY_TREND,2025-02-03T16:51:15.999Z,1,Normal
DAILY_TREND,2025-02-03T16:51:14.753Z,1,Normal
DAILY_TREND,2025-02-03T16:51:13.417Z,1,Normal
DAILY_TREND,2025-02-03T14:23:50.221Z,1,Normal
DAILY_TREND,2025-02-03T14:23:50.050Z,1,Normal
DAILY_TREND,2025-02-03T10:18:55.087Z,1,Normal
DAILY_TREND,2025-02-03T06:59:21.740Z,1,Normal
DAILY_TREND,2025-02-03T06:00:09.278Z,1,Normal
DAILY_TREND,2025-02-03T03:24:09.635Z,1,Normal
DAILY_TREND,2025-02-03T03:23:57.752Z,1,Normal
DAILY_TREND,2025-02-03T03:23:56.024Z,1,Normal
DAILY_TREND,2025-02-03T00:00:00.000Z,1,Normal
DAILY_TREND,2025-02-02T00:15:26.255Z,1,Normal
DAILY_TREND,2025-02-01T12:21:31.365Z,1,Normal
DAILY_TREND,2025-02-01T12:21:30.754Z,1,Normal
DAILY_TREND,2025-02-01T07:21:39.891Z,1,Normal
DAILY_TREND,2025-02-01T07:21:39.546Z,1,Normal
DAILY_TREND,2025-02-01T07:21:39.178Z,1,Normal
DAILY_TREND,2025-02-01T07:21:38.797Z,1,Normal
DAILY_TREND,2025-02-01T07:21:38.390Z,1,Normal
DAILY_TREND,2025-02-01T07:21:37.847Z,1,Normal
DAILY_TREND,2025-02-01T06:41:51.937Z,1,Normal
DAILY_TREND,2025-02-01T06:41:50.837Z,1,Normal
DAILY_TREND,2025-02-01T06:00:13.840Z,1,Normal
DAILY_TREND,2025-02-01T06:00:13.542Z,1,Normal
DAILY_TREND,2025-02-01T06:00:13.224Z,1,Normal
DAILY_TREND,2025-02-01T06:00:11.746Z,1,Normal
DAILY_TREND,2025-02-01T06:00:03.095Z,1,Normal
DAILY_TREND,2025-02-01T05:30:36.527Z,1,Normal
DAILY_TREND,2025-02-01T04:12:10.402Z,1,Normal
DAILY_TREND,2025-02-01T04:02:24.954Z,1,Normal
DAILY_TREND,2025-02-01T03:56:38.147Z,1,Normal
DAILY_TREND,2025-02-01T03:21:13.218Z,1,Normal
DAILY_TREND,2025-02-01T03:21:12.820Z,1,Normal
DAILY_TREND,2025-02-01T03:21:12.444Z,1,Normal
DAILY_TREND,2025-02-01T03:21:12.068Z,1,Normal
DAILY_TREND,2025-02-01T03:21:11.681Z,1,Normal
DAILY_TREND,2025-02-01T03:21:11.296Z,1,Normal
DAILY_TREND,2025-02-01T03:21:10.638Z,1,Normal
DAILY_TREND,2025-01-31T16:14:22.830Z,1,Normal
DAILY_TREND,2025-01-31T16:13:39.941Z,1,Normal
DAILY_TREND,2025-01-31T16:01:06.963Z,1,Normal
DAILY_TREND,2025-01-31T15:58:53.150Z,1,Normal
DAILY_TREND,2025-01-31T15:25:27.961Z,1,Normal
DAILY_TREND,2025-01-31T15:24:52.928Z,1,Normal
DAILY_TREND,2025-01-31T15:24:33.527Z,1,Normal
DAILY_TREND,2025-01-31T15:12:29.122Z,1,Normal
DAILY_TREND,2025-01-31T15:07:24.198Z,1,Normal
DAILY_TREND,2025-01-31T11:25:29.762Z,1,Normal
DAILY_TREND,2025-01-31T11:11:10.750Z,1,Normal
DAILY_TREND,2025-01-31T11:11:10.343Z,1,Normal
DAILY_TREND,2025-01-31T11:11:09.899Z,1,Normal
DAILY_TREND,2025-01-31T11:11:09.235Z,1,Normal
DAILY_TREND,2025-01-31T09:21:23.024Z,1,Normal
DAILY_TREND,2025-01-31T08:23:54.415Z,1,Normal
DAILY_TREND,2025-01-31T08:21:25.166Z,1,Normal
DAILY_TREND,2025-01-31T08:21:24.532Z,1,Normal
DAILY_TREND,2025-01-31T07:23:40.361Z,1,Normal
DAILY_TREND,2025-01-31T06:40:18.223Z,1,Normal
DAILY_TREND,2025-01-31T06:00:17.007Z,1,Normal
DAILY_TREND,2025-01-31T06:00:16.734Z,1,Normal
DAILY_TREND,2025-01-31T06:00:16.447Z,1,Normal
DAILY_TREND,2025-01-31T06:00:16.215Z,1,Normal
DAILY_TREND,2025-01-31T06:00:15.995Z,1,Normal
DAILY_TREND,2025-01-31T06:00:15.775Z,1,Normal
DAILY_TREND,2025-01-31T06:00:15.556Z,1,Normal
DAILY_TREND,2025-01-31T06:00:15.349Z,1,Normal
DAILY_TREND,2025-01-31T06:00:15.134Z,1,Normal
DAILY_TREND,2025-01-31T06:00:14.899Z,1,Normal
DAILY_TREND,2025-01-31T06:00:14.631Z,1,Normal
DAILY_TREND,2025-01-31T06:00:14.115Z,1,Normal
DAILY_TREND,2025-01-31T06:00:09.835Z,1,Normal
DAILY_TREND,2025-01-31T06:00:05.538Z,1,Normal
DAILY_TREND,2025-01-31T06:00:04.113Z,1,Normal
DAILY_TREND,2025-01-31T05:22:35.263Z,1,Normal
DAILY_TREND,2025-01-31T05:22:34.909Z,1,Normal
DAILY_TREND,2025-01-31T05:22:34.558Z,1,Normal
DAILY_TREND,2025-01-31T05:22:34.212Z,1,Normal
DAILY_TREND,2025-01-31T05:22:33.829Z,1,Normal
DAILY_TREND,2025-01-31T05:22:32.906Z,1,Normal
DAILY_TREND,2025-01-31T04:21:47.505Z,1,Normal
DAILY_TREND,2025-01-31T03:21:28.070Z,1,Normal
DAILY_TREND,2025-01-31T03:19:33.603Z,1,Normal
DAILY_TREND,2025-01-31T03:17:20.259Z,1,Normal
DAILY_TREND,2025-01-31T03:14:46.865Z,1,Normal
DAILY_TREND,2025-01-31T03:11:58.828Z,1,Normal
DAILY_TREND,2025-01-31T03:07:15.179Z,1,Normal
DAILY_TREND,2025-01-31T02:24:18.961Z,1,Normal
DAILY_TREND,2025-01-31T02:24:18.349Z,1,Normal
DAILY_TREND,2025-01-31T02:24:17.971Z,1,Normal
DAILY_TREND,2025-01-31T02:24:17.397Z,1,Normal
DAILY_TREND,2025-01-31T00:17:52.652Z,1,Normal
DAILY_TREND,2025-01-31T00:15:11.427Z,1,Normal
DAILY_TREND,2025-01-31T00:13:03.982Z,1,Normal
DAILY_TREND,2025-01-31T00:09:46.661Z,1,Normal
DAILY_TREND,2025-01-31T00:07:40.930Z,1,Normal
DAILY_TREND,2025-01-31T00:01:54.514Z,1,Normal
DAILY_TREND,2025-01-31T00:00:00.000Z,1,Normal
DAILY_TREND,2025-01-30T23:57:24.401Z,1,Normal
DAILY_TREND,2025-01-30T23:53:33.224Z,1,Normal
DAILY_TREND,2025-01-30T23:45:00.772Z,1,Normal
DAILY_TREND,2025-01-30T23:42:57.796Z,1,Normal
DAILY_TREND,2025-01-30T23:40:49.963Z,1,Normal
DAILY_TREND,2025-01-30T23:37:22.462Z,1,Normal
DAILY_TREND,2025-01-30T23:31:40.396Z,1,Normal
DAILY_TREND,2025-01-30T23:28:55.542Z,1,Normal
DAILY_TREND,2025-01-30T23:25:00.944Z,1,Normal
DAILY_TREND,2025-01-30T20:18:56.716Z,1,Normal
DAILY_TREND,2025-01-30T20:18:47.291Z,1,Normal
DAILY_TREND,2025-01-30T20:18:26.773Z,1,Normal
DAILY_TREND,2025-01-30T19:17:10.012Z,1,Normal
DAILY_TREND,2025-01-30T19:14:38.619Z,1,Normal
DAILY_TREND,2025-01-30T19:12:27.994Z,1,Normal
DAILY_TREND,2025-01-30T18:49:12.899Z,1,Normal
DAILY_TREND,2025-01-30T18:17:22.814Z,1,Normal
DAILY_TREND,2025-01-30T17:11:22.139Z,1,Normal
DAILY_TREND,2025-01-30T13:42:10.093Z,1,Normal
DAILY_TREND,2025-01-30T13:42:09.686Z,1,Normal
DAILY_TREND,2025-01-30T13:42:09.280Z,1,Normal
DAILY_TREND,2025-01-30T13:42:08.906Z,1,Normal
DAILY_TREND,2025-01-30T13:42:08.547Z,1,Normal
DAILY_TREND,2025-01-30T13:42:08.136Z,1,Normal
DAILY_TREND,2025-01-30T13:42:07.681Z,1,Normal
DAILY_TREND,2025-01-30T13:42:07.286Z,1,Normal
DAILY_TREND,2025-01-30T13:42:06.916Z,1,Normal
DAILY_TREND,2025-01-30T13:42:06.561Z,1,Normal
DAILY_TREND,2025-01-30T13:42:06.194Z,1,Normal
DAILY_TREND,2025-01-30T13:42:05.833Z,1,Normal
DAILY_TREND,2025-01-30T13:42:05.438Z,1,Normal
DAILY_TREND,2025-01-30T13:42:05.040Z,1,Normal
DAILY_TREND,2025-01-30T13:42:04.665Z,1,Normal
DAILY_TREND,2025-01-30T13:42:04.266Z,1,Normal
DAILY_TREND,2025-01-30T13:42:03.882Z,1,Normal
DAILY_TREND,2025-01-30T13:42:02.900Z,1,Normal
DAILY_TREND,2025-01-30T13:42:01.451Z,1,Normal
DAILY_TREND,2025-01-30T13:42:01.047Z,1,Normal
DAILY_TREND,2025-01-30T13:42:00.661Z,1,Normal
DAILY_TREND,2025-01-30T13:42:00.219Z,1,Normal
DAILY_TREND,2025-01-30T13:41:59.660Z,1,Normal
DAILY_TREND,2025-01-30T13:41:59.249Z,1,Normal
DAILY_TREND,2025-01-30T13:41:58.853Z,1,Normal
DAILY_TREND,2025-01-30T13:41:58.484Z,1,Normal
DAILY_TREND,2025-01-30T13:41:58.042Z,1,Normal
DAILY_TREND,2025-01-30T13:41:57.656Z,1,Normal
DAILY_TREND,2025-01-30T13:41:57.290Z,1,Normal
DAILY_TREND,2025-01-30T13:41:56.907Z,1,Normal
DAILY_TREND,2025-01-30T13:41:56.484Z,1,Normal
DAILY_TREND,2025-01-30T13:41:56.104Z,1,Normal
DAILY_TREND,2025-01-30T13:41:55.693Z,1,Normal
DAILY_TREND,2025-01-30T13:41:55.042Z,1,Normal
DAILY_TREND,2025-01-30T12:22:27.806Z,1,Normal
DAILY_TREND,2025-01-30T12:22:27.235Z,1,Normal
DAILY_TREND,2025-01-30T11:10:20.340Z,1,Normal
DAILY_TREND,2025-01-30T11:10:19.927Z,1,Normal
DAILY_TREND,2025-01-30T11:10:19.532Z,1,Normal
DAILY_TREND,2025-01-30T11:10:18.884Z,1,Normal
